row_id,water_risk_id,main_id,name,indicator,value,year,scenario
water_risk-020a683c-2080-opt-2,ON-MAIN-020a683c,ON-MAIN-020a683c,Hamilton Works,Water Depletion Label,Medium - High (25-50%),2080,opt
water_risk-020a683c-2080-opt-3,ON-MAIN-020a683c,ON-MAIN-020a683c,Hamilton Works,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-b2e5c9bb-2020-baseline-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,No Data,2020,baseline
water_risk-b2e5c9bb-2020-baseline-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,No Data,2020,baseline
water_risk-b2e5c9bb-2020-baseline-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,No Data,2020,baseline
water_risk-b2e5c9bb-2020-baseline-4,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-b2e5c9bb-2020-baseline-5,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Coastal Eutrophication Potential Label,No Data,2020,baseline
water_risk-b2e5c9bb-2030-bau-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2030,bau
water_risk-b2e5c9bb-2030-bau-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2030,bau
water_risk-b2e5c9bb-2030-bau-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2030,bau
water_risk-b2e5c9bb-2030-pes-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2030,pes
water_risk-b2e5c9bb-2030-pes-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2030,pes
water_risk-b2e5c9bb-2030-pes-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2030,pes
water_risk-b2e5c9bb-2030-opt-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2030,opt
water_risk-b2e5c9bb-2030-opt-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2030,opt
water_risk-b2e5c9bb-2030-opt-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2030,opt
water_risk-b2e5c9bb-2050-bau-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2050,bau
water_risk-b2e5c9bb-2050-bau-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2050,bau
water_risk-b2e5c9bb-2050-bau-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2050,bau
water_risk-b2e5c9bb-2050-pes-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2050,pes
water_risk-b2e5c9bb-2050-pes-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2050,pes
water_risk-b2e5c9bb-2050-pes-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2050,pes
water_risk-b2e5c9bb-2050-opt-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2050,opt
water_risk-b2e5c9bb-2050-opt-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2050,opt
water_risk-b2e5c9bb-2050-opt-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-b2e5c9bb-2080-bau-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Low-medium (10-20%),2080,bau
water_risk-b2e5c9bb-2080-bau-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low (<5%),2080,bau
water_risk-b2e5c9bb-2080-bau-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2080,bau
water_risk-b2e5c9bb-2080-pes-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2080,pes
water_risk-b2e5c9bb-2080-pes-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2080,pes
water_risk-b2e5c9bb-2080-pes-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2080,pes
water_risk-b2e5c9bb-2080-opt-1,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Stress Label,Medium-high (20-40%),2080,opt
water_risk-b2e5c9bb-2080-opt-2,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Water Depletion Label,Low - Medium (5-25%),2080,opt
water_risk-b2e5c9bb-2080-opt-3,ON-MAIN-b2e5c9bb,ON-MAIN-b2e5c9bb,Lake Erie Works,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-bddeaef0-2020-baseline-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,No Data,2020,baseline
water_risk-bddeaef0-2020-baseline-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,No Data,2020,baseline
water_risk-bddeaef0-2020-baseline-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,No Data,2020,baseline
water_risk-bddeaef0-2020-baseline-4,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-bddeaef0-2020-baseline-5,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Coastal Eutrophication Potential Label,No Data,2020,baseline
water_risk-bddeaef0-2030-bau-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2030,bau
water_risk-bddeaef0-2030-bau-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2030,bau
water_risk-bddeaef0-2030-bau-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau
water_risk-bddeaef0-2030-pes-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2030,pes
water_risk-bddeaef0-2030-pes-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2030,pes
water_risk-bddeaef0-2030-pes-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes
water_risk-bddeaef0-2030-opt-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2030,opt
water_risk-bddeaef0-2030-opt-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2030,opt
water_risk-bddeaef0-2030-opt-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt
water_risk-bddeaef0-2050-bau-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2050,bau
water_risk-bddeaef0-2050-bau-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2050,bau
water_risk-bddeaef0-2050-bau-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau
water_risk-bddeaef0-2050-pes-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2050,pes
water_risk-bddeaef0-2050-pes-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2050,pes
water_risk-bddeaef0-2050-pes-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes
water_risk-bddeaef0-2050-opt-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2050,opt
water_risk-bddeaef0-2050-opt-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2050,opt
water_risk-bddeaef0-2050-opt-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt
water_risk-bddeaef0-2080-bau-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2080,bau
water_risk-bddeaef0-2080-bau-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2080,bau
water_risk-bddeaef0-2080-bau-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau
water_risk-bddeaef0-2080-pes-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2080,pes
water_risk-bddeaef0-2080-pes-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2080,pes
water_risk-bddeaef0-2080-pes-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes
water_risk-bddeaef0-2080-opt-1,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Stress Label,Low (<10%),2080,opt
water_risk-bddeaef0-2080-opt-2,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Water Depletion Label,Low (<5%),2080,opt
water_risk-bddeaef0-2080-opt-3,ON-MAIN-bddeaef0,ON-MAIN-bddeaef0,Cambridge Mill,Interannual Variability Label,Medium - High (0.50-0.75),2080,opt
water_risk-eab8c362-2020-baseline-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2020,baseline
water_risk-eab8c362-2020-baseline-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2020,baseline
water_risk-eab8c362-2020-baseline-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-eab8c362-2020-baseline-4,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-eab8c362-2020-baseline-5,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Coastal Eutrophication Potential Label,High (1 to 5),2020,baseline
water_risk-eab8c362-2030-bau-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2030,bau
water_risk-eab8c362-2030-bau-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2030,bau
water_risk-eab8c362-2030-bau-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau
water_risk-eab8c362-2030-pes-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2030,pes
water_risk-eab8c362-2030-pes-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2030,pes
water_risk-eab8c362-2030-pes-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes
water_risk-eab8c362-2030-opt-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2030,opt
water_risk-eab8c362-2030-opt-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2030,opt
water_risk-eab8c362-2030-opt-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt
water_risk-eab8c362-2050-bau-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2050,bau
water_risk-eab8c362-2050-bau-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2050,bau
water_risk-eab8c362-2050-bau-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau
water_risk-eab8c362-2050-pes-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2050,pes
water_risk-eab8c362-2050-pes-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2050,pes
water_risk-eab8c362-2050-pes-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes
water_risk-eab8c362-2050-opt-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2050,opt
water_risk-eab8c362-2050-opt-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2050,opt
water_risk-eab8c362-2050-opt-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt
water_risk-eab8c362-2080-bau-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2080,bau
water_risk-eab8c362-2080-bau-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2080,bau
water_risk-eab8c362-2080-bau-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau
water_risk-eab8c362-2080-pes-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2080,pes
water_risk-eab8c362-2080-pes-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2080,pes
water_risk-eab8c362-2080-pes-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes
water_risk-eab8c362-2080-opt-1,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Stress Label,Low (<10%),2080,opt
water_risk-eab8c362-2080-opt-2,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Water Depletion Label,Low (<5%),2080,opt
water_risk-eab8c362-2080-opt-3,ON-MAIN-eab8c362,ON-MAIN-eab8c362,Algoma Steel,Interannual Variability Label,Medium - High (0.50-0.75),2080,opt
water_risk-b4ca1426-2020-baseline-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2020,baseline
water_risk-b4ca1426-2020-baseline-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2020,baseline
water_risk-b4ca1426-2020-baseline-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2020,baseline
water_risk-b4ca1426-2020-baseline-4,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Groundwater Table Decline Label,Low (<0 cm/y),2020,baseline
water_risk-b4ca1426-2020-baseline-5,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline
water_risk-b4ca1426-2030-bau-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2030,bau
water_risk-b4ca1426-2030-bau-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2030,bau
water_risk-b4ca1426-2030-bau-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2030,bau
water_risk-b4ca1426-2030-pes-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2030,pes
water_risk-b4ca1426-2030-pes-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2030,pes
water_risk-b4ca1426-2030-pes-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes
water_risk-b4ca1426-2030-opt-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2030,opt
water_risk-b4ca1426-2030-opt-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2030,opt
water_risk-b4ca1426-2030-opt-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt
water_risk-b4ca1426-2050-bau-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2050,bau
water_risk-b4ca1426-2050-bau-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2050,bau
water_risk-b4ca1426-2050-bau-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau
water_risk-b4ca1426-2050-pes-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2050,pes
water_risk-b4ca1426-2050-pes-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2050,pes
water_risk-b4ca1426-2050-pes-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes
water_risk-b4ca1426-2050-opt-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2050,opt
water_risk-b4ca1426-2050-opt-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2050,opt
water_risk-b4ca1426-2050-opt-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2050,opt
water_risk-b4ca1426-2080-bau-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2080,bau
water_risk-b4ca1426-2080-bau-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2080,bau
water_risk-b4ca1426-2080-bau-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau
water_risk-b4ca1426-2080-pes-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2080,pes
water_risk-b4ca1426-2080-pes-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2080,pes
water_risk-b4ca1426-2080-pes-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Medium - High (0.50-0.75),2080,pes
water_risk-b4ca1426-2080-opt-1,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Stress Label,Low (<10%),2080,opt
water_risk-b4ca1426-2080-opt-2,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Water Depletion Label,Low (<5%),2080,opt
water_risk-b4ca1426-2080-opt-3,MB-MAIN-b4ca1426,MB-MAIN-b4ca1426,Manitoba Mill,Interannual Variability Label,Low - Medium (0.25-0.50),2080,opt
water_risk-26b9aaf3-2020-baseline-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2020,baseline
water_risk-26b9aaf3-2020-baseline-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2020,baseline
water_risk-26b9aaf3-2020-baseline-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2020,baseline
water_risk-26b9aaf3-2020-baseline-4,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Groundwater Table Decline Label,Insignificant Trend,2020,baseline
water_risk-26b9aaf3-2020-baseline-5,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Coastal Eutrophication Potential Label,Medium - High (0 to 1),2020,baseline
water_risk-26b9aaf3-2030-bau-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2030,bau
water_risk-26b9aaf3-2030-bau-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2030,bau
water_risk-26b9aaf3-2030-bau-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,High (0.75-1.00),2030,bau
water_risk-26b9aaf3-2030-pes-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2030,pes
water_risk-26b9aaf3-2030-pes-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2030,pes
water_risk-26b9aaf3-2030-pes-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2030,pes
water_risk-26b9aaf3-2030-opt-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2030,opt
water_risk-26b9aaf3-2030-opt-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2030,opt
water_risk-26b9aaf3-2030-opt-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2030,opt
water_risk-26b9aaf3-2050-bau-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2050,bau
water_risk-26b9aaf3-2050-bau-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2050,bau
water_risk-26b9aaf3-2050-bau-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2050,bau
water_risk-26b9aaf3-2050-pes-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2050,pes
water_risk-26b9aaf3-2050-pes-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2050,pes
water_risk-26b9aaf3-2050-pes-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2050,pes
water_risk-26b9aaf3-2050-opt-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2050,opt
water_risk-26b9aaf3-2050-opt-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2050,opt
water_risk-26b9aaf3-2050-opt-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2050,opt
water_risk-26b9aaf3-2080-bau-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low (<10%),2080,bau
water_risk-26b9aaf3-2080-bau-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2080,bau
water_risk-26b9aaf3-2080-bau-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2080,bau
water_risk-26b9aaf3-2080-pes-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low-medium (10-20%),2080,pes
water_risk-26b9aaf3-2080-pes-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2080,pes
water_risk-26b9aaf3-2080-pes-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,High (0.75-1.00),2080,pes
water_risk-26b9aaf3-2080-opt-1,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Stress Label,Low-medium (10-20%),2080,opt
water_risk-26b9aaf3-2080-opt-2,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Water Depletion Label,Low (<5%),2080,opt
water_risk-26b9aaf3-2080-opt-3,SK-MAIN-26b9aaf3,SK-MAIN-26b9aaf3,EVRAZ Regina,Interannual Variability Label,Medium - High (0.50-0.75),2080,opt
water_risk-9fed34a8-2020-baseline-1,AB-MAIN-9fed34a8,AB-MAIN-9fed34a8,AltaSteel,Water Stress Label,High (40-80%),2020,baseline
