wpda_id,NAME,DESIG,OWN_TYPE,MANG_AUTH,STATUS_YR,longitude,latitude
ZZ-WPDA-b73b33c0,"îlot Sud, Biquette Island Or Peninsula Inhabited By A Colony Of Birds",Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-68.88333995766662,48.41458558500003
QC-WPDA-d1177433,Île Dupuis Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-64.66974559033328,48.33975658600004
QC-WPDA-5e42dc85,Lac Macamic (Île 3) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-78.97430430899995,48.82119747300005
QC-WPDA-aa83a35d,Rés. de parc national de l'Archipel-de-Mingan (L'Îlot) (194) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",1998,-64.13713405299997,50.202293132333395
QC-WPDA-b1d2121e,"Grande Île, Kamouraska Island Or Peninsula Inhabited By A Colony Of Birds",Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-69.86582572666664,47.61792572633339
QC-WPDA-036a8958,"Sand-Bay (2,0 km S.-E. de) Island Or Peninsula Inhabited By A Colony Of Birds",Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-76.5421676323333,45.52989401733337
ZZ-WPDA-9894ca55,Île Rasade Nord-Est Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-69.13460252899996,48.20493611900006
QC-WPDA-4e7b3255,Réservoir Baskatong Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-75.72775497433328,46.79215236866671
QC-WPDA-c83223d1,Lac Castagnier Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-77.75539228733331,48.738344394000045
QC-WPDA-758cb7c7,Rocher de Cacouna Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-69.5030700733333,47.953674037333386
ZZ-WPDA-d9cf3352,Île Taylor Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-65.85728946733329,48.147848184666714
ZZ-WPDA-98dbc730,îlot Les Boules Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-67.98399048333329,48.68408616133339
QC-WPDA-86e8f1f0,Île Bicquette Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-68.89141627433328,48.414802935000054
QC-WPDA-eee21a17,Réservoir Baskatong (Bras Nord) Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2003,-75.77858647699996,46.93768158300004
QC-WPDA-c8b440db,Gros-Cap Mitis Island Or Peninsula Inhabited By A Colony Of Birds,Habitat faunique : Colonie d'oiseaux sur une île ou une presqu'île,State,"Ministère de l'Environnement, de la Lutte contre les changements climatiques, de la Faune et des Parcs, Direction de la conservation des habitats",2005,-68.13495726699995,48.63720577700004
QC-WPDA-a8a17631,02251R020 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-72.40760938176885,48.03936474332058
QC-WPDA-cb2442bc,07151R024 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-77.47218776633328,46.265651665666724
QC-WPDA-5110bdc1,08351R072 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-76.55140586633328,47.91620306566672
QC-WPDA-4639d45d,07152R051 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-77.15644689966662,46.59065269866672
QC-WPDA-90bba1e0,07151R034 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-77.1849142333333,46.16823509900005
QC-WPDA-5c14af38,07351R064 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-76.5340864663333,46.596585365666726
QC-WPDA-29a524bb,07352R060 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-76.89475033333329,46.82375869866672
QC-WPDA-8fc5e6b5,07152R014 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-77.28326123366662,46.424383999000064
QC-WPDA-2dbcb295,07152R073 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-76.71762913299995,46.45689973166671
QC-WPDA-5d8b0dc9,07451R133 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-76.7426654333333,47.26068623266673
QC-WPDA-197683c2,02352R036 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-70.57470065910877,48.52918069502412
QC-WPDA-c06a989b,03351R010 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-71.04872316666665,47.76303599866672
QC-WPDA-15e2e40f,03153R015 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-71.29775803399997,47.60569913233339
QC-WPDA-0819bcb0,03351R041 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-70.34740299999997,48.08115296600005
QC-WPDA-df6d23d4,03351R009 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-71.0421339333333,47.73704183200004
QC-WPDA-582e8bc5,09751R065 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-69.61389436633328,48.39452196566674
QC-WPDA-eb9ac194,02352R011 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-70.91119186699996,47.92839443200005
QC-WPDA-51d1de1d,02352R032 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-70.42567864661021,48.406232339917736
QC-WPDA-6f8f62bf,02351R023 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-71.79333449999996,47.56769563233338
QC-WPDA-5f5f4b8e,09751R103 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-69.72196139999997,48.645624299000055
QC-WPDA-3cf1e2a1,09751R128 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-70.09578983366663,48.55060086566674
QC-WPDA-3fbc0514,03152R017 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-71.66109173366664,47.42286523300005
QC-WPDA-fa62acb9,02251R039 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-72.38495563366664,48.16974626533339
QC-WPDA-bff1b48b,06451R097 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-74.52390300033329,47.14978273233339
QC-WPDA-7fb6288e,06252R014 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-74.11108776699996,46.702744265666716
QC-WPDA-ff811fbb,04351R026 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-74.41471559999997,47.99426973266672
QC-WPDA-6c91ae33,06452R038 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-75.1986427663333,46.38512469966671
QC-WPDA-e04908c4,07251R054 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-75.28782879999996,45.81458599900005
QC-WPDA-99d8ae63,06252R035 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-73.86926093333331,46.94269336600006
QC-WPDA-96590275,04352R989 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-72.9460853663333,47.421725465666704
QC-WPDA-70c9ad1a,04351R036 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2008,-74.60388529999997,48.10026076533338
QC-WPDA-18f79465,06252R031 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-74.01104449999997,47.00332813233339
QC-WPDA-78354e7f,02251R022 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-72.48902549999995,48.15778409900007
QC-WPDA-a4d373b8,03151R010 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-71.97550880066663,47.470095899333394
QC-WPDA-0354c43a,02651R025 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-75.22903730066662,48.89369189900005
QC-WPDA-710ab38c,02662R022 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-73.68630306666662,50.23587516533339
QC-WPDA-723bc3be,02551R088 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-72.80489863333331,49.72792199900006
QC-WPDA-de94c32f,02662R025 Biological Refuge,Refuge biologique,State,"Ministère des Ressources naturelles et des Forêts, Secteur des forêts - Direction de la protection des forêts",2012,-72.94923416666663,50.72406449866671
