row_id,year,npri_id,facility_name_npri,company_name_npri,facility_type,longitude,latitude,terrestrial_ecozone,watershed,cas_number,substance_name_npri,substance_unit,emission_type,emission_subtype,value,source_id,geometry
npri-1473-2023-115,2023,1473,Thompson Operations,Vale Canada Ltd,mining,-97.85106,55.71286,Boreal Shield,Nelson River Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,0.67,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-97.85106 55.71286)
npri-1473-2023-116,2023,1473,Thompson Operations,Vale Canada Ltd,mining,-97.85106,55.71286,Boreal Shield,Nelson River Drainage Area,NA - 11,Nickel (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,1505.88,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-97.85106 55.71286)
npri-1473-2023-117,2023,1473,Thompson Operations,Vale Canada Ltd,mining,-97.85106,55.71286,Boreal Shield,Nelson River Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,114182.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-97.85106 55.71286)
npri-1473-2023-118,2023,1473,Thompson Operations,Vale Canada Ltd,mining,-97.85106,55.71286,Boreal Shield,Nelson River Drainage Area,NA - 37,Thallium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,51541.0,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-97.85106 55.71286)
npri-1473-2023-119,2023,1473,Thompson Operations,Vale Canada Ltd,mining,-97.85106,55.71286,Boreal Shield,Nelson River Drainage Area,NA - 14,Zinc (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,139.14,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-97.85106 55.71286)
npri-6093-2023-187,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,1294.649,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-188,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 03,Cadmium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,1299.397,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-189,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 04,Chromium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,514.377,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-190,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 05,Cobalt (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,225262.215,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-191,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 06,Copper (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,923.879,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-192,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,63149.728,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-193,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 09,Manganese (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,1394.359,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-194,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 10,Mercury (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,79.135,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-195,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 11,Nickel (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,4647.545,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-196,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 22,Phosphorus (total),tonnes,On-Site Disposal / Élimination sur le site,Tailings,1554.211,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-197,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 12,Selenium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,22474.339,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-198,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 13,Silver (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,1.947,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-199,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,155.421,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-6093-2023-200,2023,6093,Voisey's Bay Mine Site,Vale Newfoundland and Labrador Limited,mining,-62.0944,56.33778,Taiga Shield,Northern Québec and Labrador Drainage Area,NA - 14,Zinc (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,159.853,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-62.0944 56.33778)
npri-10010-2023-88,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,876.6159,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-89,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 03,Cadmium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,36.29682,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-90,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,51.80691,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-91,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,4328.313,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-92,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,11.142423,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-93,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,2739.174,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-94,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,123.84708,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-95,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 11,Nickel (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,16.460871,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-96,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 22,Phosphorus (total),tonnes,On-Site Disposal / Élimination sur le site,Tailings,103.31865,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-97,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 40,Vanadium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,21.461988,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-10010-2023-98,2023,10010,Eagle River Mine & Mill Complex,Wesdome Gold Mines Ltd.,mining,-85.46116,47.98562,Boreal Shield,St. Lawrence Drainage Area,NA - 14,Zinc (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,13.71432,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.46116 47.98562)
npri-3197-2023-174,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 01,Antimony (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,8.41711,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-175,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 02,Arsenic (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,29459.885,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-176,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 03,Cadmium (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,1094.2243,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-177,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 04,Chromium (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,92.58821,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-178,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 05,Cobalt (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,7659.5701,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-179,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 06,Copper (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,20.201064,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-180,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 08,Lead (and its compounds),kg,On-Site Disposal / Élimination sur le site,Tailings,46294.105,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
npri-3197-2023-181,2023,3197,Williams Mine,Williams Operating Corporation,mining,-85.9188,48.6942,Boreal Shield,St. Lawrence Drainage Area,NA - 09,Manganese (and its compounds),tonnes,On-Site Disposal / Élimination sur le site,Tailings,210.42775,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,POINT (-85.9188 48.6942)
