,main_id,name,latitude,longitude,modis_2001,modis_2002,modis_2003,modis_2004,modis_2005,modis_2006,modis_2007,modis_2008,modis_2009,modis_2010,modis_2011,modis_2012,modis_2013,modis_2014,modis_2015,modis_2016,modis_2017,modis_2018,modis_2019,modis_2020,modis_2021,modis_2022,modis_2023
438,YT-MAIN-860ad5a3-1,Selwyn,62.45542,-129.20011,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Grasslands,Grasslands,Grasslands,Grasslands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands
439,YT-MAIN-80c56f4b-1,Yukon Base Metal,62.902,-132.198,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
440,QC-MAIN-7aedd1d1-2,Canadian Electrolytic Zinc Limited (CEZinc),45.228312,-74.097205,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
441,NL-MAIN-d57abb7f-1,Buchans River,48.829018,-56.855965,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Woody Savannas,Savannas,Savannas
442,NU-MAIN-9aa02969-1,Hackett River,65.91667,-108.36306,Grasslands,Grasslands,Grasslands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Grasslands,Grasslands,Grasslands,Grasslands,Grasslands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands,Open Shrublands
443,YT-MAIN-c333e0eb-1,Kudz Ze Kayah,61.47108,-130.59894,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Woody Savannas,Woody Savannas,Savannas,Savannas,Savannas,Savannas
444,QC-MAIN-31d99c67-1,Langlois,49.24564,-76.67358,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
445,NS-MAIN-10a1b988-1,Scotia,45.03248,-63.34479,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
446,BC-MAIN-360b5bc6-1,Akie,57.38088,-124.86599,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Woody Savannas,Woody Savannas,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest,Evergreen Needleleaf Forest
447,YT-MAIN-2e6786ff-1,Macmillan Pass,63.16057,-130.15143,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Barren,Grasslands,Grasslands,Grasslands,Grasslands,Barren,Snow & Ice,Barren,Barren,Barren
448,NB-MAIN-cd82270d-1,Nash Creek,47.88939,-66.09771,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
449,NT-MAIN-9d6f2c07-1,Prairie Creek,61.55713,-124.79938,Permanent Wetlands,Grasslands,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas,Savannas
450,NB-MAIN-97cfe920-1,Caribou,47.56418,-66.29013,Woody Savannas,Woody Savannas,Grasslands,Grasslands,Grasslands,Woody Savannas,Woody Savannas,Woody Savannas,Grasslands,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
451,NB-MAIN-658c67a1-1,Halfmile,47.30317,-66.3225,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
452,NB-MAIN-100864a2-1,Murray Brook,47.52528,-66.43167,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Deciduous Broadleaf Forest,Mixed Forests,Deciduous Broadleaf Forest,Mixed Forests,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Mixed Forests,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest,Deciduous Broadleaf Forest
453,NB-MAIN-e2850267-1,Stratmat,47.30417,-66.3125,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests,Mixed Forests
454,QC-MAIN-768b402a-1,Abcourt-Barvue,48.52154,-77.67901,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Grasslands,Woody Savannas,Grasslands,Woody Savannas,Woody Savannas,Woody Savannas,Savannas,Grasslands,Savannas,Savannas,Woody Savannas,Woody Savannas,Woody Savannas,Woody Savannas
455,QC-MAIN-7c67a92e-1,Horizon,45.57462,-73.450825,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up,Urban & Built-up
